satisfaction_level,number_project,average_montly_hours,time_spend_company,left,promotion_last_5years,sales,salary
0.11,6,304,4,1,0,accounting,low
0.83,5,240,5,1,0,support,low
0.11,6,305,4,1,0,technical,low
0.39,2,136,3,1,0,management,low
0.45,2,132,3,1,0,marketing,low
0.1,7,301,4,1,0,marketing,low
0.9,5,243,6,1,0,marketing,low
0.45,2,147,3,1,0,sales,low
0.79,5,239,5,1,0,sales,low
0.9,5,260,5,1,0,sales,low
0.11,7,296,4,1,0,sales,low
0.43,2,129,3,1,0,sales,low
0.31,5,132,5,1,0,sales,low
0.32,2,135,5,1,0,sales,low
0.45,2,158,3,1,0,sales,low
0.81,4,259,5,1,0,sales,low
0.41,2,160,3,1,1,sales,low
0.11,7,278,4,1,0,sales,low
0.1,6,284,4,1,0,sales,low
0.7,2,274,4,1,0,sales,low
0.54,4,164,2,1,0,sales,low
0.41,2,148,3,1,0,sales,low
0.38,2,140,3,1,0,sales,medium
0.37,2,127,3,1,0,sales,medium
0.11,6,308,5,1,0,sales,medium
0.4,2,146,3,1,0,sales,medium
0.1,6,261,4,1,0,accounting,medium
0.89,5,257,5,1,0,accounting,medium
0.11,6,285,4,1,0,accounting,medium
0.36,2,141,3,1,0,hr,medium
0.4,2,127,3,1,0,hr,medium
0.09,6,297,4,1,0,hr,medium
0.4,2,143,3,1,0,hr,medium
0.37,2,152,3,1,0,technical,medium
0.44,2,156,3,1,0,technical,high
0.09,7,283,5,1,0,technical,low
0.92,4,226,6,1,0,technical,medium
0.74,4,232,5,1,0,technical,medium
0.09,6,249,4,1,0,technical,medium
0.89,4,275,5,1,0,technical,medium
0.09,6,304,4,1,0,technical,low
0.27,7,278,3,1,0,technical,low
0.1,6,287,4,1,0,technical,low
0.1,7,285,4,1,0,technical,low
0.77,5,226,6,1,0,support,low
0.9,5,259,5,1,0,support,low
0.39,2,135,3,1,0,support,low
0.76,5,219,5,1,0,support,low
0.1,6,256,4,1,0,support,low
0.87,5,254,6,1,0,support,low
0.38,2,153,3,1,0,support,low
0.77,5,228,5,1,0,support,low
0.78,4,228,5,1,0,support,low
0.44,2,128,3,1,0,support,low
0.38,2,153,3,1,0,support,low
0.43,2,156,3,1,0,technical,low
0.39,4,294,3,1,0,technical,low
0.88,5,219,5,1,0,technical,low
0.45,2,153,3,1,0,management,low
0.4,2,151,3,1,0,IT,low
0.36,2,155,3,1,0,IT,low
0.36,2,158,3,1,0,IT,low
0.9,5,245,5,1,0,IT,low
0.43,2,131,3,1,0,IT,low
0.89,5,225,5,1,0,product_mng,low
0.1,6,286,4,1,0,product_mng,low
0.37,2,135,3,1,0,product_mng,low
0.37,2,153,3,1,0,product_mng,low
0.87,5,252,5,1,0,IT,low
0.4,2,149,3,1,0,accounting,low
0.9,4,258,5,1,0,accounting,low
0.37,2,158,3,1,0,hr,low
0.44,2,149,3,1,0,hr,low
0.85,5,236,5,1,0,hr,low
0.78,5,239,6,1,0,marketing,low
0.42,2,159,3,1,0,marketing,low
0.92,5,255,6,1,0,sales,low
0.11,6,244,4,1,0,accounting,low
0.42,2,134,3,1,0,support,low
0.48,4,270,4,1,0,technical,low
0.83,4,255,5,1,0,management,low
0.4,2,151,3,1,0,marketing,low
0.43,2,135,3,1,0,marketing,low
0.43,2,146,3,1,0,marketing,low
0.1,7,254,4,1,0,sales,low
0.1,7,289,4,1,0,sales,low
0.37,2,156,3,1,0,sales,low
0.38,2,156,3,1,0,sales,low
0.4,2,128,3,1,0,sales,low
0.89,5,275,5,1,0,sales,low
0.45,2,155,3,1,0,sales,low
0.37,2,159,3,1,0,sales,low
0.46,2,148,3,1,0,sales,low
0.87,4,228,5,1,0,sales,low
0.11,6,298,4,1,0,sales,low
0.79,5,261,5,1,0,sales,low
0.79,5,254,6,1,0,sales,low
0.19,7,192,3,1,0,sales,low
0.87,4,248,5,1,0,sales,low
0.6,2,258,5,1,0,sales,low
0.44,2,156,3,1,0,sales,medium
0.11,6,266,4,1,0,sales,medium
0.42,2,156,3,1,0,sales,medium
0.88,5,232,5,1,0,accounting,medium
0.11,6,287,4,1,0,accounting,medium
0.46,2,154,3,1,0,accounting,medium
0.82,5,263,5,1,0,hr,medium
0.44,2,131,3,1,0,hr,medium
0.11,6,260,4,1,0,hr,medium
0.42,2,139,3,1,0,hr,medium
0.84,4,251,5,1,0,technical,medium
0.11,6,286,4,1,0,technical,medium
0.45,2,129,3,1,0,technical,high
0.38,2,156,3,1,0,technical,low
0.38,6,139,6,1,0,technical,medium
0.44,2,127,3,1,0,technical,medium
0.11,6,251,4,1,0,technical,medium
0.81,5,270,5,1,0,technical,medium
0.09,6,296,4,1,0,technical,low
0.11,6,254,4,1,0,technical,low
0.81,5,238,6,1,0,technical,low
0.1,6,267,4,1,0,support,low
0.74,5,229,6,1,0,support,low
0.09,6,254,4,1,0,support,low
0.82,4,233,4,1,0,support,low
0.1,6,268,4,1,0,support,low
0.27,3,301,3,1,0,support,low
0.83,5,267,6,1,0,support,low
0.1,6,289,4,1,0,support,low
0.38,2,144,3,1,0,support,low
0.4,2,148,3,1,0,support,low
0.11,6,306,4,1,0,support,low
0.11,6,292,4,1,1,technical,low
0.82,5,232,5,1,0,technical,low
0.36,2,137,3,1,0,technical,low
0.4,2,128,3,1,0,management,low
0.87,5,231,5,1,0,IT,low
0.41,2,146,3,1,0,IT,low
0.11,6,308,4,1,0,IT,low
0.1,6,253,4,1,0,IT,medium
0.38,2,146,3,1,0,IT,medium
0.39,2,156,3,1,0,product_mng,medium
0.4,2,147,3,1,0,product_mng,medium
0.45,2,136,3,1,0,product_mng,medium
0.74,5,249,5,1,0,product_mng,medium
0.45,2,151,3,1,0,IT,medium
0.12,3,278,4,1,0,RandD,medium
0.1,7,250,5,1,0,RandD,medium
0.37,2,127,3,1,0,RandD,medium
0.89,5,255,5,1,0,RandD,medium
0.45,2,135,3,1,0,RandD,medium
0.37,2,149,3,1,0,marketing,high
0.11,5,287,4,1,0,sales,low
0.41,2,145,3,1,0,accounting,medium
0.1,6,285,4,1,0,support,medium
0.1,7,305,4,1,0,technical,medium
0.11,7,300,4,1,0,management,medium
0.4,2,139,3,1,0,marketing,low
0.41,2,130,3,1,0,marketing,low
0.1,6,268,4,1,0,marketing,low
0.73,4,245,6,1,0,sales,low
0.43,2,135,3,1,0,sales,low
0.37,2,153,3,1,0,sales,low
0.11,6,276,4,1,0,sales,low
0.4,2,130,3,1,0,sales,low
0.41,2,153,3,1,0,sales,low
0.82,5,244,5,1,0,sales,low
0.61,2,253,3,1,0,sales,low
0.11,7,287,4,1,0,sales,low
0.37,2,131,3,1,0,sales,low
0.41,2,135,3,1,0,sales,low
0.37,2,157,3,1,0,sales,low
0.88,5,262,6,1,0,sales,low
0.1,6,266,4,1,0,sales,low
0.44,2,148,3,1,0,sales,low
0.38,2,140,3,1,0,sales,low
0.11,7,302,4,1,0,sales,low
0.09,6,271,4,1,0,sales,low
0.45,2,145,3,1,0,sales,medium
0.1,6,290,4,1,0,accounting,medium
0.45,2,151,3,1,0,accounting,medium
0.77,5,266,5,1,0,accounting,medium
0.44,2,140,3,1,0,hr,medium
0.39,2,142,3,1,0,hr,medium
0.1,6,246,4,1,0,hr,medium
0.09,7,308,5,1,0,hr,medium
0.37,2,141,3,1,0,technical,medium
0.9,5,232,5,1,0,technical,medium
0.41,2,143,3,1,0,technical,medium
0.37,2,155,3,1,0,technical,medium
0.1,6,278,4,1,0,technical,high
0.81,4,253,5,1,0,technical,low
0.11,6,282,4,1,0,technical,medium
0.11,7,264,4,1,0,technical,medium
0.4,2,149,3,1,0,technical,medium
0.09,6,304,5,1,0,technical,medium
0.48,3,219,6,1,0,technical,low
0.91,4,262,6,1,0,support,low
0.43,2,135,3,1,0,support,low
0.33,6,219,5,1,0,support,low
0.41,2,136,3,1,0,support,low
0.41,2,154,3,1,0,support,low
0.37,2,149,3,1,0,support,low
0.31,6,135,5,1,0,support,low
0.09,6,275,4,1,0,support,low
0.1,6,290,4,1,0,support,low
0.76,4,263,5,1,0,support,low
0.41,2,145,3,1,0,support,low
0.72,5,267,5,1,0,technical,low
0.4,2,141,3,1,0,technical,low
0.91,4,235,5,1,0,technical,low
0.1,6,258,4,1,0,management,low
0.4,2,131,3,1,0,IT,low
0.82,5,243,5,1,0,IT,low
0.1,6,266,4,1,0,IT,low
0.37,2,142,3,1,0,IT,low
0.36,2,135,3,1,0,IT,low
0.39,2,141,3,1,0,product_mng,medium
0.36,2,142,3,1,0,product_mng,medium
0.86,5,254,5,1,0,product_mng,medium
0.73,5,262,5,1,0,product_mng,medium
0.56,4,296,2,1,0,IT,medium
0.44,2,158,3,1,0,accounting,medium
0.31,4,238,2,1,0,accounting,medium
0.77,4,231,5,1,0,hr,medium
0.44,2,156,3,1,0,hr,medium
0.38,2,145,3,1,0,hr,medium
0.45,2,144,3,1,0,marketing,medium
0.38,2,159,3,1,0,sales,medium
0.36,2,156,3,1,0,accounting,high
0.75,5,256,5,1,0,support,low
0.1,6,298,4,1,0,technical,medium
0.1,6,247,4,1,0,management,medium
0.45,2,157,3,1,0,marketing,medium
0.42,2,154,3,1,0,marketing,medium
0.78,4,253,5,1,0,marketing,low
0.45,2,148,3,1,0,sales,low
0.84,4,261,5,1,0,sales,low
0.11,6,282,4,1,0,sales,low
0.42,2,133,3,1,0,sales,low
0.45,2,128,3,1,0,sales,low
0.46,2,139,3,1,0,sales,low
0.09,6,293,5,1,0,sales,low
0.87,4,265,6,1,0,sales,low
0.1,6,250,4,1,0,sales,low
0.91,5,251,6,1,0,sales,low
0.76,4,246,5,1,0,sales,low
0.74,5,275,5,1,0,sales,low
0.92,5,240,5,1,0,sales,low
0.76,5,245,5,1,0,sales,low
0.47,4,254,4,1,0,sales,low
0.73,5,241,5,1,0,sales,low
0.09,6,257,4,1,0,sales,low
0.91,4,246,5,1,0,sales,low
0.82,4,233,5,1,0,sales,low
0.28,6,218,4,1,0,accounting,low
0.84,4,262,6,1,0,accounting,medium
0.45,2,138,3,1,0,accounting,medium
0.45,2,142,3,1,0,hr,medium
0.91,5,233,5,1,0,hr,medium
0.42,2,155,3,1,0,hr,medium
0.82,4,229,6,1,0,hr,medium
0.11,6,264,4,1,0,technical,medium
0.42,3,199,4,1,0,technical,medium
0.82,4,223,5,1,0,technical,medium
0.09,6,268,4,1,0,technical,medium
0.1,6,287,4,1,0,technical,medium
0.86,5,257,5,1,0,technical,medium
0.4,2,143,3,1,0,technical,high
0.45,2,130,3,1,0,technical,low
0.42,2,136,3,1,0,technical,medium
0.74,4,261,5,1,0,technical,medium
0.55,3,180,4,1,0,technical,medium
0.37,2,126,3,1,0,support,medium
0.41,2,127,3,1,0,support,low
0.89,5,195,6,1,0,support,low
0.41,2,160,3,1,0,support,low
0.44,2,150,3,1,0,support,low
0.87,4,264,6,1,0,support,low
0.1,6,309,4,1,0,support,low
0.41,2,135,3,1,0,support,low
0.11,6,261,4,1,0,support,low
0.43,2,160,3,1,0,support,low
0.77,4,237,5,1,0,support,low
0.41,2,136,3,1,0,technical,low
0.41,2,139,3,1,0,technical,low
0.36,2,151,4,1,0,technical,low
0.77,5,229,5,1,0,management,low
0.81,5,245,5,1,0,IT,low
0.39,2,127,3,1,0,IT,low
0.09,6,283,5,1,0,IT,low
0.44,2,143,3,1,0,IT,low
0.1,5,298,4,1,0,IT,low
0.36,2,159,3,1,0,product_mng,low
0.81,5,239,5,1,0,product_mng,low
0.81,4,226,5,1,0,product_mng,medium
0.85,5,248,5,1,0,product_mng,medium
0.1,6,286,4,1,0,IT,medium
0.37,2,145,3,1,0,RandD,medium
0.09,7,254,4,1,0,RandD,medium
0.44,2,127,3,1,0,RandD,medium
0.86,5,223,5,1,0,RandD,medium
0.77,4,255,5,1,0,RandD,medium
0.41,2,136,3,1,0,marketing,medium
0.4,2,137,3,1,0,sales,medium
0.43,2,135,3,1,0,accounting,medium
0.43,2,137,3,1,0,support,medium
0.8,3,255,5,1,0,technical,high
0.8,4,273,5,1,0,management,low
0.82,5,234,5,1,0,marketing,medium
0.37,2,152,3,1,0,marketing,medium
0.37,2,134,3,1,0,marketing,medium
0.09,6,292,4,1,0,sales,medium
0.9,5,245,5,1,0,sales,low
0.41,2,159,3,1,0,sales,low
0.1,6,260,4,1,0,sales,low
0.44,2,149,3,1,0,sales,low
0.89,5,266,5,1,0,sales,low
0.42,2,149,3,1,0,sales,low
0.87,5,242,5,1,0,sales,low
0.45,2,134,3,1,0,sales,low
0.11,5,271,4,1,0,sales,low
0.09,6,275,4,1,0,sales,low
0.76,5,227,5,1,0,sales,low
0.11,7,277,5,1,0,sales,low
0.37,2,151,3,1,0,sales,low
0.1,6,274,4,1,0,sales,low
0.77,4,242,6,1,0,sales,low
0.42,2,143,3,1,0,sales,low
0.38,2,145,3,1,0,sales,low
0.32,5,172,2,1,0,sales,low
0.38,2,135,3,1,0,accounting,low
0.19,4,192,4,1,0,accounting,low
0.1,7,276,4,1,0,accounting,low
0.76,4,206,4,1,0,hr,medium
0.53,4,281,6,1,0,hr,medium
0.39,2,151,3,1,0,hr,medium
0.11,6,244,4,1,0,hr,medium
0.1,6,309,4,1,0,technical,medium
0.84,5,218,5,1,0,technical,medium
0.82,4,263,6,1,0,technical,medium
0.1,6,244,4,1,0,technical,medium
0.59,7,263,4,1,0,technical,medium
0.44,2,143,3,1,0,technical,medium
0.89,2,181,5,1,0,technical,medium
0.91,5,265,5,1,0,technical,medium
0.66,5,161,5,1,0,technical,high
0.11,7,282,5,1,0,technical,low
0.43,2,155,3,1,0,technical,medium
0.78,4,217,6,1,0,support,medium
0.11,6,289,5,1,0,support,medium
0.83,4,259,5,1,0,support,medium
0.39,2,158,3,1,0,support,low
0.38,2,158,3,1,0,support,low
0.37,2,155,3,1,0,support,low
0.44,2,146,3,1,0,support,low
0.53,2,164,5,1,0,support,low
0.09,6,259,4,1,0,support,low
0.11,6,293,4,1,0,support,low
0.83,5,275,5,1,0,support,low
0.88,5,219,6,1,0,technical,low
0.1,6,247,4,1,0,technical,low
0.09,7,309,4,1,0,technical,low
0.44,2,151,3,1,0,management,low
0.39,2,129,3,1,0,IT,low
0.87,4,274,5,1,0,IT,low
0.74,4,233,5,1,0,IT,low
0.1,7,289,4,1,0,IT,low
0.74,4,239,6,1,0,IT,low
0.75,5,221,5,1,0,product_mng,low
0.41,2,150,3,1,0,product_mng,low
0.41,2,144,3,1,0,product_mng,low
0.09,7,289,4,1,0,product_mng,low
0.09,6,301,5,1,0,IT,medium
0.39,2,145,3,1,0,accounting,medium
0.4,2,137,3,1,0,accounting,medium
0.37,2,131,3,1,0,hr,medium
0.1,6,246,4,1,0,hr,medium
0.43,2,136,3,1,0,hr,medium
0.75,5,240,6,1,0,marketing,medium
0.37,2,156,3,1,0,sales,medium
0.11,6,305,4,1,0,accounting,medium
0.45,2,154,3,1,0,support,medium
0.87,5,261,5,1,0,technical,medium
0.11,7,244,4,1,0,management,medium
0.45,2,129,3,1,0,marketing,high
0.81,4,254,5,1,0,marketing,low
0.77,5,236,5,1,0,marketing,medium
0.89,5,237,5,1,0,sales,medium
0.43,2,135,3,1,0,sales,medium
0.78,5,236,5,1,0,sales,medium
0.37,2,149,3,1,0,sales,low
0.37,2,141,3,1,0,sales,low
0.85,4,270,5,1,0,sales,low
0.41,2,138,3,1,0,sales,low
0.11,6,298,4,1,0,sales,low
0.75,5,254,5,1,0,sales,low
0.82,5,248,5,1,0,sales,low
0.79,5,257,6,1,0,sales,low
0.43,2,150,3,1,0,sales,low
0.1,7,281,4,1,0,sales,low
0.46,2,141,3,1,0,sales,low
0.43,2,157,3,1,0,sales,low
0.43,2,136,3,1,0,sales,low
0.11,7,296,4,1,0,sales,low
0.09,6,279,4,1,0,sales,low
0.37,2,131,3,1,0,sales,low
0.4,2,160,3,1,0,accounting,low
0.1,7,291,4,1,0,accounting,low
0.41,2,157,3,1,0,accounting,low
0.79,3,294,4,1,0,hr,low
0.11,7,310,4,1,0,hr,low
0.1,6,282,4,1,0,hr,medium
0.44,2,134,3,1,0,hr,medium
0.25,4,214,4,1,0,technical,medium
0.44,2,137,3,1,0,technical,medium
0.73,4,252,5,1,0,technical,medium
0.75,5,243,6,1,0,technical,medium
0.36,2,148,3,1,0,technical,medium
0.37,2,151,3,1,0,technical,medium
0.39,2,129,3,1,0,technical,medium
0.48,2,198,2,1,0,technical,medium
0.57,4,275,6,1,0,technical,medium
0.9,5,243,5,1,0,technical,medium
0.39,2,159,3,1,0,technical,high
0.44,2,145,3,1,0,support,low
0.81,5,242,5,1,0,support,medium
0.74,5,242,5,1,0,support,medium
0.44,2,145,3,1,0,support,medium
0.41,2,154,3,1,1,support,medium
0.4,2,139,3,1,0,support,low
0.46,2,152,3,1,0,support,low
0.8,2,211,3,1,0,support,low
0.87,5,258,5,1,0,support,low
0.39,2,155,3,1,0,support,low
0.38,2,148,3,1,0,support,low
0.66,2,255,3,1,0,technical,low
0.1,6,264,4,1,0,technical,low
0.37,2,132,3,1,0,technical,low
0.1,6,255,4,1,0,management,low
0.09,5,263,4,1,0,IT,low
0.86,5,222,5,1,0,IT,low
0.11,6,263,4,1,0,IT,low
0.37,2,157,3,1,0,IT,low
0.11,7,307,4,1,0,IT,low
0.77,5,259,6,1,0,product_mng,low
0.84,5,222,6,1,0,product_mng,low
0.1,7,250,4,1,0,product_mng,low
0.83,5,245,5,1,0,product_mng,low
0.11,6,292,4,1,0,IT,low
0.86,5,252,5,1,0,RandD,low
0.38,2,161,3,1,0,RandD,medium
0.11,5,250,4,1,0,RandD,medium
0.45,2,134,3,1,0,RandD,medium
0.1,7,279,4,1,0,RandD,medium
0.09,7,256,4,1,0,marketing,medium
0.39,2,127,3,1,0,sales,medium
0.37,2,138,3,1,0,accounting,medium
0.81,5,243,5,1,0,support,medium
0.09,7,296,4,1,0,technical,medium
0.1,7,267,4,1,0,management,medium
0.39,2,144,3,1,0,marketing,medium
0.83,4,251,5,1,0,marketing,medium
0.45,2,148,3,1,0,marketing,high
0.43,2,141,3,1,0,sales,low
0.8,3,268,2,1,0,sales,medium
0.1,6,247,4,1,0,sales,medium
0.1,2,247,4,1,0,sales,medium
0.36,2,146,3,1,0,sales,medium
0.38,2,140,3,1,0,sales,low
0.78,5,263,6,1,0,sales,low
0.44,2,145,3,1,0,sales,low
0.41,2,156,3,1,0,sales,low
0.72,5,244,6,1,0,sales,low
0.46,2,144,3,1,0,sales,low
0.1,7,286,4,1,0,sales,low
0.34,4,141,2,1,0,sales,low
0.11,6,260,5,1,0,sales,low
0.38,2,154,3,1,0,sales,low
0.82,5,225,5,1,0,sales,low
0.39,2,127,3,1,0,sales,low
0.44,2,140,3,1,0,sales,low
0.43,2,147,3,1,0,sales,low
0.84,4,227,5,1,0,accounting,low
0.43,2,153,3,1,0,accounting,low
0.37,2,128,3,1,0,accounting,low
0.74,4,228,5,1,0,hr,low
0.73,5,235,5,1,0,hr,low
0.37,2,148,3,1,0,hr,low
0.58,4,238,3,1,0,hr,low
0.4,2,141,3,1,0,technical,medium
0.51,5,249,4,1,0,technical,medium
0.46,2,151,3,1,0,technical,medium
0.45,2,129,3,1,0,technical,medium
0.46,2,156,3,1,0,technical,medium
0.39,2,134,3,1,0,technical,medium
0.09,6,269,4,1,0,technical,medium
0.09,6,290,4,1,0,technical,medium
0.37,2,132,3,1,0,technical,medium
0.1,7,308,4,1,0,technical,medium
0.77,4,232,5,1,0,technical,medium
0.79,5,235,5,1,0,support,medium
0.43,2,130,3,1,0,support,high
0.38,2,146,3,1,0,support,low
0.77,5,221,6,1,0,support,medium
0.44,2,130,3,1,0,support,medium
0.39,2,136,3,1,0,support,medium
0.78,5,274,6,1,0,support,medium
0.1,6,256,5,1,0,support,low
0.1,5,276,4,1,0,support,low
0.75,5,267,5,1,0,support,low
0.46,6,213,3,1,0,support,low
0.91,4,274,6,1,0,technical,low
0.1,6,258,4,1,0,technical,low
0.72,3,153,5,1,0,technical,low
0.11,6,245,4,1,0,management,low
0.11,6,264,4,1,0,IT,low
0.46,2,154,3,1,0,IT,low
0.37,2,149,3,1,0,IT,low
0.46,2,157,3,1,0,IT,low
0.43,2,127,3,1,0,IT,low
0.11,6,270,4,1,0,product_mng,low
0.73,5,236,6,1,0,product_mng,low
0.43,2,158,3,1,0,product_mng,low
0.86,5,229,5,1,0,product_mng,low
0.1,6,269,4,1,0,IT,low
0.4,2,128,3,1,0,sales,low
0.11,7,278,4,1,0,sales,low
0.86,3,158,5,1,0,sales,low
0.42,3,202,3,1,0,sales,medium
0.79,4,240,5,1,0,sales,medium
0.1,7,255,4,1,0,marketing,medium
0.09,7,254,4,1,0,sales,medium
0.09,6,257,4,1,0,accounting,medium
0.87,4,228,5,1,0,support,medium
0.36,2,145,3,1,0,technical,medium
0.42,3,218,4,1,0,management,medium
0.84,5,268,5,1,0,marketing,medium
0.1,6,278,4,1,0,marketing,medium
0.78,3,249,5,1,0,marketing,medium
0.35,3,236,4,1,0,sales,medium
0.1,7,291,4,1,0,sales,high
0.11,6,306,4,1,0,sales,low
0.43,2,135,3,1,0,sales,medium
0.38,2,156,3,1,0,sales,medium
0.46,2,143,3,1,0,sales,medium
0.89,4,243,5,1,0,sales,medium
0.45,2,147,3,1,0,sales,low
0.44,2,159,3,1,0,sales,low
0.74,5,216,3,1,0,sales,low
0.45,2,152,3,1,0,sales,low
0.79,4,226,5,1,0,sales,low
0.79,5,271,5,1,0,sales,low
0.11,6,255,4,1,0,sales,low
0.42,2,140,3,1,0,sales,low
0.64,6,252,2,1,0,sales,low
0.4,2,159,3,1,0,sales,low
0.84,5,270,5,1,0,sales,low
0.73,5,232,5,1,0,sales,low
0.4,2,144,3,1,0,accounting,low
0.36,2,127,3,1,0,accounting,low
0.43,2,131,3,1,0,accounting,low
0.11,6,243,4,1,0,hr,low
0.91,5,244,6,1,0,hr,low
0.8,5,260,5,1,0,hr,low
0.42,2,139,3,1,0,hr,low
0.31,4,184,3,1,0,technical,low
0.44,2,130,3,1,0,technical,low
0.38,2,135,3,1,0,technical,medium
0.45,2,146,3,1,0,technical,medium
0.43,2,149,3,1,0,technical,medium
0.45,2,153,3,1,0,technical,medium
0.43,2,160,3,1,0,technical,medium
0.43,2,160,3,1,0,technical,medium
0.09,6,282,4,1,0,technical,medium
0.43,2,128,3,1,0,technical,medium
0.79,4,232,5,1,0,technical,medium
0.85,3,226,2,1,0,support,medium
0.38,2,129,3,1,0,support,medium
0.11,7,255,4,1,0,support,medium
0.83,5,258,5,1,0,support,high
0.81,4,229,5,1,0,support,low
0.42,2,143,3,1,0,support,medium
0.11,6,257,4,1,0,support,medium
0.11,7,275,4,1,0,support,medium
0.1,7,291,4,1,0,support,medium
0.5,5,153,4,1,0,support,low
0.44,2,154,3,1,0,support,low
0.11,6,301,4,1,0,technical,low
0.39,2,134,3,1,0,technical,low
0.11,6,245,4,1,0,technical,low
0.36,2,132,3,1,0,management,low
0.43,2,130,3,1,0,IT,low
0.4,2,127,3,1,0,IT,low
0.86,4,246,6,1,0,IT,low
0.38,2,145,3,1,0,IT,low
0.46,2,138,3,1,1,IT,low
0.37,2,129,3,1,0,product_mng,low
0.43,2,150,3,1,0,product_mng,low
0.66,5,253,5,1,0,product_mng,low
0.37,2,160,3,1,0,product_mng,low
0.77,5,235,5,1,0,IT,low
0.38,2,151,3,1,0,sales,low
0.39,2,127,3,1,0,sales,low
0.41,2,151,3,1,0,sales,low
0.1,7,290,4,1,0,sales,low
0.09,6,249,4,1,0,sales,low
0.41,2,131,3,1,0,marketing,medium
0.39,2,159,3,1,0,sales,medium
0.83,4,223,5,1,0,accounting,medium
0.09,3,214,2,1,0,support,medium
0.75,5,227,5,1,0,technical,medium
0.44,2,127,3,1,0,management,medium
0.1,6,293,5,1,0,marketing,medium
0.42,2,141,3,1,0,marketing,medium
0.1,6,300,4,1,0,marketing,medium
0.1,6,309,4,1,0,sales,medium
0.31,4,149,3,1,0,sales,medium
0.42,2,159,3,1,0,sales,medium
0.38,2,152,3,1,0,sales,high
0.39,2,158,3,1,0,sales,low
0.1,6,254,5,1,0,sales,medium
0.11,6,294,4,1,0,sales,medium
0.1,7,269,4,1,0,sales,medium
0.11,7,247,4,1,0,sales,medium
0.44,3,271,4,1,0,sales,low
0.91,4,232,5,1,0,sales,low
0.72,4,245,5,1,0,sales,low
0.66,3,225,3,0,0,technical,low
0.2,6,236,4,0,0,technical,low
0.97,3,268,3,0,0,technical,low
0.59,2,230,3,0,0,technical,low
0.88,4,162,2,0,0,technical,low
0.16,4,197,2,0,0,technical,low
0.61,3,247,3,0,0,support,low
0.52,4,234,3,0,0,support,low
0.82,4,276,4,0,0,support,low
0.75,5,217,2,0,0,support,medium
0.62,4,156,2,0,0,support,medium
0.91,3,189,2,0,0,support,medium
0.61,2,238,4,0,0,support,medium
0.79,3,201,6,0,0,support,medium
0.9,4,263,3,0,0,support,medium
0.75,3,146,3,0,0,support,medium
0.81,4,213,3,0,0,support,medium
0.59,3,159,2,0,0,technical,medium
0.56,3,236,3,0,0,technical,medium
0.98,5,257,4,0,0,technical,medium
0.59,4,168,4,0,0,management,medium
0.61,4,151,3,0,0,IT,high
0.78,4,139,3,0,0,IT,low
0.55,5,196,3,0,0,IT,medium
0.2,4,237,5,0,0,IT,medium
0.79,2,236,3,0,0,IT,medium
0.52,4,265,3,0,0,product_mng,medium
0.97,4,207,3,0,0,product_mng,low
0.63,4,219,3,0,0,product_mng,low
0.85,3,208,2,0,0,product_mng,low
0.59,3,240,3,0,0,IT,low
0.64,3,135,3,0,0,RandD,low
0.8,3,236,3,0,0,RandD,low
0.61,3,140,3,0,0,RandD,low
0.87,3,162,2,0,0,RandD,low
0.75,3,117,3,0,0,RandD,medium
0.96,4,225,3,0,0,marketing,medium
0.75,3,211,3,0,0,sales,medium
0.19,4,173,5,0,0,accounting,medium
0.52,4,170,3,0,0,support,medium
0.6,3,242,3,0,0,technical,medium
0.9,4,175,3,0,0,management,medium
0.89,3,195,2,0,0,marketing,medium
0.54,4,184,2,0,0,marketing,medium
0.99,3,170,3,0,0,marketing,medium
0.66,4,185,3,0,0,sales,medium
0.92,4,259,2,0,0,sales,medium
0.19,4,102,3,0,0,sales,medium
0.39,5,156,4,0,0,sales,medium
0.41,3,191,4,0,0,sales,medium
0.6,3,239,2,0,0,sales,medium
0.95,4,235,4,0,0,sales,medium
0.51,2,130,4,0,0,sales,medium
0.54,2,166,3,0,0,sales,medium
0.16,5,206,5,0,0,sales,medium
0.98,3,191,2,0,0,sales,medium
0.65,3,214,3,0,0,sales,medium
0.38,3,196,3,0,0,sales,medium
0.95,4,151,4,0,0,sales,medium
0.6,5,165,2,0,0,sales,medium
0.78,3,177,2,0,0,sales,high
0.19,6,241,6,0,0,sales,high
0.56,4,230,3,0,0,sales,high
0.21,4,270,2,0,0,sales,high
0.83,3,234,4,0,0,accounting,high
0.5,3,257,2,0,0,accounting,high
0.74,5,264,3,0,0,accounting,high
0.75,4,133,4,0,0,hr,high
0.85,4,155,4,0,0,hr,high
0.93,3,202,2,0,0,hr,high
0.76,3,136,2,0,0,hr,high
0.91,3,269,3,0,0,technical,high
0.22,6,169,4,0,0,technical,low
0.78,5,192,3,0,0,technical,low
0.53,4,241,3,0,0,technical,low
0.58,4,165,3,0,0,technical,low
0.99,3,183,2,0,0,technical,low
0.62,4,163,3,0,0,technical,low
0.59,3,162,3,0,0,technical,low
0.13,5,219,4,0,0,technical,low
0.19,4,278,6,0,0,technical,low
0.94,2,273,4,0,0,technical,low
0.53,4,272,2,0,0,support,low
0.96,5,168,2,0,0,support,low
0.62,4,221,3,0,0,support,low
0.81,4,213,3,0,0,support,low
0.63,4,275,3,0,0,support,low
0.92,5,177,4,0,0,support,medium
0.83,4,249,2,0,0,support,medium
